Order ID,Product_Category,Shipping_Mode,Order Value,Package_Weight_Kg,Warehouse Distance Km,Items in Order,Warehouse_Processing_Hours,Courier_Load_Index,Traffic Index,Delivery_Time_Hours
ORD-11823,Sports & Outdoors,Standard,227.56,7.6,711,3,5.9,0.79,1.21,22.9
ORD-11824,Home & Kitchen,Standard,325.75,7.7,800,4,8.8,1.2,1.8,52.0
ORD-11825,Office Supplies,Express,99.54,3.3,106,5,2.3,0.86,1.29,4.3
ORD-11826,Books,Standard,15.59,0.5,978,6,14.6,1.27,1.88,73.0
ORD-11827,Apparel,Standard,154.84,0.3,1067,1,5.4,0.93,1.37,39.4
ORD-11828,Toys & Games,Express,43.67,3.6,319,2,3.9,1.34,0.86,10.0
ORD-11829,Health & Beauty,Standard,33.9,1.4,195,3,11.2,1.0,1.45,18.3
ORD-11830,Electronics,Same Day,727.17,5.5,51,4,2.5,1.41,0.94,4.8
ORD-11831,Sports & Outdoors,Economy,171.08,3.8,316,5,8.3,1.07,1.53,29.0
ORD-11832,Home & Kitchen,Standard,173.63,4.1,462,6,7.8,0.73,1.02,16.4
ORD-11833,Office Supplies,Express,76.86,3.3,54,1,5.2,1.14,1.61,6.9
ORD-11834,Books,Economy,37.95,0.9,625,2,19.4,0.8,1.1,41.4
ORD-11835,Apparel,Standard,138.08,0.3,729,3,4.4,1.21,1.69,41.7
ORD-11836,Toys & Games,Express,119.51,1.3,267,4,2.7,0.87,1.18,7.3
ORD-11837,Health & Beauty,Economy,91.94,1.6,934,5,14.4,1.28,1.77,99.0
ORD-11838,Electronics,Standard,753.73,1.1,996,6,13.1,0.94,1.26,42.6
ORD-11839,Sports & Outdoors,Express,115.6,9.0,480,1,4.3,1.35,1.85,24.3
ORD-11840,Home & Kitchen,Standard,341.51,11.5,124,2,6.8,1.01,1.34,11.0
ORD-11841,Office Supplies,Standard,53.18,3.3,213,3,9.7,1.42,1.93,24.3
ORD-11842,Books,Express,59.31,1.3,73,4,1.8,1.08,1.42,3.7
ORD-11843,Apparel,Standard,122.32,0.3,391,5,15.5,0.74,0.91,22.1
ORD-11844,Toys & Games,Standard,85.35,2.5,480,6,6.3,1.15,1.5,27.0
ORD-11845,Health & Beauty,Express,54.98,1.8,286,1,3.4,0.81,0.99,7.2
ORD-11846,Electronics,Standard,779.29,2.7,658,2,12.1,1.22,1.58,43.8
ORD-11847,Sports & Outdoors,Standard,59.12,5.2,747,3,15.0,0.88,1.07,32.6
ORD-11848,Home & Kitchen,Express,189.39,7.9,499,4,5.0,1.29,1.66,22.8
ORD-11849,Office Supplies,Standard,30.5,3.3,925,5,8.7,0.95,1.15,34.0
ORD-11850,Books,Same Day,16.67,1.7,23,6,1.1,1.36,1.74,2.9
ORD-11851,Apparel,Economy,106.56,0.3,1076,1,17.9,1.02,1.23,71.9
ORD-11852,Toys & Games,Standard,51.19,3.7,142,2,5.3,1.43,1.82,14.5
ORD-11853,Health & Beauty,Express,112.02,0.2,234,3,2.2,1.09,1.31,7.8
ORD-11854,Electronics,Economy,805.85,4.3,1385,4,12.9,0.75,1.9,91.8
ORD-11855,Sports & Outdoors,Standard,243.64,1.4,409,5,14.0,1.16,1.39,30.5
ORD-11856,Home & Kitchen,Express,357.27,4.3,447,6,3.8,0.82,0.88,9.2
ORD-11857,Office Supplies,Economy,92.82,3.3,394,1,24.0,1.23,1.47,52.5
ORD-11858,Books,Standard,38.03,2.1,676,2,10.6,0.89,0.96,25.0
ORD-11859,Apparel,Express,90.8,0.3,40,3,5.4,1.3,1.55,6.7
ORD-11860,Toys & Games,Standard,127.03,1.4,854,4,4.3,0.96,1.04,25.6
ORD-11861,Health & Beauty,Standard,75.06,0.4,943,5,7.2,1.37,1.63,59.8
ORD-11862,Electronics,Express,831.41,5.9,253,6,2.9,1.03,1.12,7.8
ORD-11863,Sports & Outdoors,Standard,187.16,6.6,1121,1,13.0,1.44,1.71,82.0
ORD-11864,Home & Kitchen,Standard,205.15,11.7,160,2,15.9,1.1,1.2,21.2
ORD-11865,Office Supplies,Express,69.14,3.3,466,3,4.5,0.76,1.79,15.1
ORD-11866,Books,Standard,60.39,2.5,338,4,9.6,1.17,1.28,22.3
ORD-11867,Apparel,Standard,74.04,0.3,427,5,12.5,0.83,1.87,29.1
ORD-11868,Toys & Games,Express,93.87,2.6,59,6,2.0,1.24,1.36,3.7
ORD-11869,Health & Beauty,Standard,38.1,0.6,605,1,6.2,0.9,0.85,17.8
ORD-11870,Electronics,Same Day,857.97,1.5,43,2,1.5,1.31,1.44,4.2
ORD-11871,Sports & Outdoors,Economy,131.68,2.8,536,3,11.4,0.97,0.93,30.7
ORD-11872,Home & Kitchen,Standard,53.03,8.1,872,4,14.9,1.38,1.52,60.6
ORD-11873,Office Supplies,Express,46.46,3.3,414,5,3.3,1.04,1.01,10.5
ORD-11874,Books,Economy,17.75,0.4,845,6,22.5,0.7,1.6,60.4
ORD-11875,Apparel,Standard,58.28,0.3,89,1,11.5,1.11,1.09,14.2
ORD-11876,Toys & Games,Express,59.71,3.8,627,2,4.9,0.77,1.68,18.4
ORD-11877,Health & Beauty,Economy,96.14,0.8,1154,3,17.5,1.18,1.17,81.2
ORD-11878,Electronics,Standard,133.53,3.1,356,4,8.1,0.84,1.76,21.3
ORD-11879,Sports & Outdoors,Express,75.2,8.0,220,5,2.4,1.25,1.25,8.1
ORD-11880,Home & Kitchen,Standard,221.91,4.5,534,6,13.9,0.91,1.84,36.3
ORD-11881,Office Supplies,Standard,23.78,3.3,623,1,4.7,1.32,1.33,32.0
ORD-11882,Books,Express,39.11,0.8,433,2,4.0,0.98,1.92,17.6
ORD-11883,Apparel,Standard,42.52,0.3,801,3,10.5,1.39,1.41,49.7
ORD-11884,Toys & Games,Standard,25.55,1.5,890,4,13.4,1.05,0.9,34.4
ORD-11885,Health & Beauty,Express,59.18,1.0,646,5,1.5,0.71,1.49,12.9
ORD-11886,Electronics,Standard,159.09,4.7,1068,6,7.1,1.12,0.98,36.4
ORD-11887,Sports & Outdoors,Standard,259.72,4.2,107,1,10.0,0.78,1.57,13.3
ORD-11888,Home & Kitchen,Express,69.79,11.9,239,2,3.1,1.19,1.06,8.1
ORD-11889,Office Supplies,Standard,85.1,3.3,285,3,15.8,0.85,1.65,25.8
ORD-11890,Books,Same Day,61.47,1.2,15,4,1.9,1.26,1.14,2.6
ORD-11891,Apparel,Economy,206.76,0.3,1296,5,21.0,0.92,1.73,103.5
ORD-11892,Toys & Games,Standard,101.39,2.7,552,6,12.4,1.33,1.22,34.8
ORD-11893,Health & Beauty,Express,22.22,1.2,594,1,4.4,0.99,1.81,22.1
ORD-11894,Electronics,Economy,185.65,6.3,305,2,16.0,1.4,1.3,38.2
ORD-11895,Sports & Outdoors,Standard,203.24,9.4,819,3,9.0,1.06,1.89,50.0
ORD-11896,Home & Kitchen,Express,237.67,8.3,187,4,1.9,0.72,1.38,5.0
ORD-11897,Office Supplies,Economy,62.42,3.3,614,5,11.0,1.13,0.87,35.1
ORD-11898,Books,Standard,18.83,1.6,1086,6,5.6,0.79,1.46,36.9
ORD-11899,Apparel,Express,190.0,0.3,400,1,3.5,1.2,0.95,11.1
ORD-11900,Toys & Games,Standard,67.23,3.9,214,2,11.4,0.86,1.54,18.5
ORD-11901,Health & Beauty,Standard,80.26,1.4,303,3,14.3,1.27,1.03,24.2
ORD-11902,Electronics,Express,211.21,1.9,613,4,5.1,0.93,1.62,20.5
ORD-11903,Sports & Outdoors,Standard,147.76,5.6,481,5,8.0,1.34,1.11,25.9
ORD-11904,Home & Kitchen,Standard,85.55,4.7,570,6,10.9,1.0,1.7,35.1
ORD-11905,Office Supplies,Express,39.74,3.3,206,1,2.6,1.41,1.19,8.4
ORD-11906,Books,Standard,40.19,2.0,748,2,4.6,1.07,1.78,40.2
ORD-11907,Apparel,Standard,174.24,0.3,837,3,7.5,0.73,1.27,26.9
ORD-11908,Toys & Games,Express,33.07,1.6,419,4,4.2,1.14,1.86,19.0
ORD-11909,Health & Beauty,Standard,43.3,1.6,1015,5,13.3,0.8,1.35,40.7
ORD-11910,Electronics,Same Day,237.77,3.5,35,6,2.3,1.21,1.94,5.0
ORD-11911,Sports & Outdoors,Economy,91.28,1.8,756,1,14.5,0.87,1.43,52.1
ORD-11912,Home & Kitchen,Standard,253.43,12.1,232,2,9.9,1.28,0.92,16.7
ORD-11913,Office Supplies,Express,16.06,3.3,154,3,5.5,0.94,1.51,9.1
ORD-11914,Books,Economy,62.55,2.4,1065,4,9.5,1.35,1.0,67.0
ORD-11915,Apparel,Standard,158.48,0.3,499,5,6.5,1.01,1.59,26.5
ORD-11916,Toys & Games,Express,109.91,2.8,367,6,3.0,1.42,1.08,12.4
ORD-11917,Health & Beauty,Economy,101.34,1.8,1374,1,20.6,1.08,1.67,119.7
ORD-11918,Electronics,Standard,263.33,5.1,766,2,15.2,0.74,1.16,31.6
ORD-11919,Sports & Outdoors,Express,35.8,7.0,580,3,4.6,1.15,1.75,24.1
ORD-11920,Home & Kitchen,Standard,101.31,8.5,944,4,8.9,0.81,1.24,32.6
ORD-11921,Office Supplies,Standard,78.38,3.3,1033,5,11.8,1.22,1.83,69.5
ORD-11922,Books,Express,19.91,2.8,173,6,2.1,0.88,1.32,5.4
ORD-11923,Apparel,Standard,142.72,0.3,161,1,5.5,1.29,1.91,15.4
ORD-11924,Toys & Games,Standard,75.75,0.5,250,2,8.4,0.95,1.4,16.7
ORD-11925,Health & Beauty,Express,64.38,0.2,386,3,3.7,1.36,0.89,11.5
ORD-11926,Electronics,Standard,289.89,6.7,428,4,14.2,1.02,1.48,30.4
ORD-11927,Sports & Outdoors,Standard,219.32,3.2,517,5,5.0,1.43,0.97,22.9
ORD-11928,Home & Kitchen,Express,269.19,4.9,599,6,5.3,1.09,1.56,22.3
ORD-11929,Office Supplies,Standard,55.7,3.3,695,1,10.8,0.75,1.05,24.5
ORD-11930,Books,Same Day,41.27,0.7,55,2,0.9,1.16,1.64,4.4
ORD-11931,Apparel,Economy,126.96,0.3,216,3,8.0,0.82,1.13,16.0
ORD-11932,Toys & Games,Standard,41.59,1.7,962,4,7.4,1.23,1.72,58.3
ORD-11933,Health & Beauty,Express,27.42,0.4,334,5,2.5,0.89,1.21,8.5
ORD-11934,Electronics,Economy,315.45,2.3,525,6,19.1,1.3,1.8,68.2
ORD-11935,Sports & Outdoors,Standard,163.84,8.4,179,1,4.0,0.96,1.29,9.5
ORD-11936,Home & Kitchen,Express,117.07,1.3,547,2,4.1,1.37,1.88,27.6
ORD-11937,Office Supplies,Economy,32.02,3.3,834,3,14.1,1.03,1.37,61.2
ORD-11938,Books,Standard,63.63,1.1,446,4,12.7,1.44,0.86,26.5
ORD-11939,Apparel,Express,110.2,0.3,140,5,1.6,1.1,1.45,5.3
ORD-11940,Toys & Games,Standard,117.43,2.9,624,6,6.4,0.76,0.94,17.5
ORD-11941,Health & Beauty,Standard,85.46,0.6,713,1,9.3,1.17,1.53,41.2
ORD-11942,Electronics,Express,341.01,3.9,353,2,3.2,0.83,1.02,8.2
ORD-11943,Sports & Outdoors,Standard,107.36,4.6,891,3,15.1,1.24,1.61,59.6
ORD-11944,Home & Kitchen,Standard,285.95,8.7,980,4,5.9,0.9,1.1,30.2
ORD-11945,Office Supplies,Express,94.34,3.3,566,5,4.8,1.31,1.69,25.7
ORD-11946,Books,Standard,20.99,1.5,108,6,11.7,0.97,1.18,14.8
ORD-11947,Apparel,Standard,94.44,0.3,197,1,14.6,1.38,1.77,26.6
ORD-11948,Toys & Games,Express,83.27,0.6,159,2,2.3,1.04,1.26,5.8
ORD-11949,Health & Beauty,Standard,48.5,0.8,375,3,8.3,0.7,1.85,20.4
ORD-11950,Electronics,Same Day,367.57,5.5,27,4,1.3,1.11,1.34,2.6
ORD-11951,Sports & Outdoors,Economy,51.88,9.8,976,5,17.6,0.77,1.93,75.6
ORD-11952,Home & Kitchen,Standard,133.83,5.1,642,6,4.9,1.18,1.42,31.8
ORD-11953,Office Supplies,Express,71.66,3.3,514,1,3.6,0.84,0.91,10.1
ORD-11954,Books,Economy,42.35,1.9,1285,2,12.6,1.25,1.5,109.0
ORD-11955,Apparel,Standard,78.68,0.3,909,3,13.6,0.91,0.99,34.1
ORD-11956,Toys & Games,Express,49.11,1.8,107,4,5.2,1.32,1.58,8.9
ORD-11957,Health & Beauty,Economy,106.54,1.0,294,5,23.7,0.98,1.07,36.0
ORD-11958,Electronics,Standard,393.13,1.1,126,6,10.2,1.39,1.66,17.5
ORD-11959,Sports & Outdoors,Express,235.4,6.0,320,1,2.7,1.05,1.15,9.1
ORD-11960,Home & Kitchen,Standard,301.71,1.5,304,2,16.0,0.71,1.74,25.4
ORD-11961,Office Supplies,Standard,48.98,3.3,393,3,6.8,1.12,1.23,20.3
ORD-11962,Books,Express,64.71,2.3,533,4,4.3,0.78,1.82,16.9
ORD-11963,Apparel,Standard,62.92,0.3,571,5,12.6,1.19,1.31,34.9
ORD-11964,Toys & Games,Standard,125.95,3.0,660,6,15.5,0.85,1.9,42.1
ORD-11965,Health & Beauty,Express,69.58,1.2,126,1,1.8,1.26,1.39,5.5
ORD-11966,Electronics,Standard,419.69,2.7,838,2,9.2,0.92,0.88,26.2
ORD-11967,Sports & Outdoors,Standard,179.92,2.2,927,3,12.1,1.33,1.47,57.4
ORD-11968,Home & Kitchen,Express,149.59,8.9,339,4,3.4,0.99,0.96,8.8
ORD-11969,Office Supplies,Standard,25.3,3.3,1105,5,5.8,1.4,1.55,65.7
ORD-11970,Books,Same Day,21.07,2.7,47,6,1.7,1.06,1.04,3.4
ORD-11971,Apparel,Economy,46.16,0.3,436,1,11.1,0.72,1.63,31.6
ORD-11972,Toys & Games,Standard,91.79,0.7,322,2,14.5,1.13,1.12,24.7
ORD-11973,Health & Beauty,Express,32.62,1.4,74,3,4.7,0.79,1.71,6.4
ORD-11974,Electronics,Economy,445.25,4.3,745,4,22.2,1.2,1.2,65.1
ORD-11975,Sports & Outdoors,Standard,123.44,7.4,589,5,11.1,0.86,1.79,33.8
ORD-11976,Home & Kitchen,Express,317.47,5.3,287,6,2.2,1.27,1.28,10.0
ORD-11977,Office Supplies,Economy,87.62,3.3,1054,1,17.2,0.93,1.87,90.5
ORD-11978,Books,Standard,43.43,0.6,856,2,7.7,1.34,1.36,46.7
ORD-11979,Apparel,Express,30.4,0.3,500,3,3.8,1.0,0.85,10.9
ORD-11980,Toys & Games,Standard,57.63,1.9,1034,4,13.5,1.41,1.44,66.0
ORD-11981,Health & Beauty,Standard,90.66,1.6,1123,5,4.3,1.07,0.93,32.2
ORD-11982,Electronics,Express,471.81,5.9,93,6,5.4,0.73,1.52,7.1
ORD-11983,Sports & Outdoors,Standard,67.96,3.6,251,1,10.1,1.14,1.01,17.3
ORD-11984,Home & Kitchen,Standard,165.35,1.7,340,2,13.0,0.8,1.6,23.9
ORD-11985,Office Supplies,Express,64.94,3.3,306,3,2.9,1.21,1.09,9.6
ORD-11986,Books,Standard,65.79,1.0,518,4,6.7,0.87,1.68,25.6
ORD-11987,Apparel,Standard,194.64,0.3,607,5,9.6,1.28,1.17,32.3
ORD-11988,Toys & Games,Express,23.47,3.1,519,6,4.5,0.94,1.76,18.8
ORD-11989,Health & Beauty,Standard,53.7,1.8,785,1,15.4,1.35,1.25,48.5
ORD-11990,Electronics,Same Day,497.37,1.5,19,2,2.1,1.01,1.84,3.3
ORD-11991,Sports & Outdoors,Economy,251.48,8.8,1196,3,20.7,1.42,1.33,111.1
ORD-11992,Home & Kitchen,Standard,333.23,9.1,1052,4,12.0,1.08,1.92,66.5
ORD-11993,Office Supplies,Express,41.26,3.3,254,5,1.7,0.74,1.41,6.1
ORD-11994,Books,Economy,22.15,1.4,205,6,15.7,1.15,0.9,24.2
ORD-11995,Apparel,Standard,178.88,0.3,269,1,8.6,0.81,1.49,16.7
ORD-11996,Toys & Games,Express,99.31,0.8,467,2,3.3,1.22,0.98,12.6
ORD-11997,Health & Beauty,Economy,111.74,0.2,514,3,10.7,0.88,1.57,39.1
ORD-11998,Electronics,Standard,523.93,3.1,536,4,5.2,1.29,1.06,23.5
ORD-11999,Sports & Outdoors,Express,195.0,5.0,60,5,4.9,0.95,1.65,6.5
ORD-12000,Home & Kitchen,Standard,181.11,5.5,714,6,11.0,1.36,1.14,38.7
ORD-12001,Office Supplies,Standard,18.58,3.3,803,1,13.9,1.02,1.73,49.3
ORD-12002,Books,Express,44.51,1.8,273,2,2.4,1.43,1.22,10.3
ORD-12003,Apparel,Standard,162.12,0.3,981,3,7.6,1.09,1.81,56.0
ORD-12004,Toys & Games,Standard,65.15,2.0,1070,4,10.5,0.75,1.3,36.6
ORD-12005,Health & Beauty,Express,74.78,0.4,486,5,4.0,1.16,1.89,21.8
ORD-12006,Electronics,Standard,549.49,4.7,198,6,4.2,0.82,1.38,9.8
ORD-12007,Sports & Outdoors,Standard,139.52,1.2,287,1,7.1,1.23,0.87,14.8
ORD-12008,Home & Kitchen,Express,349.99,1.9,79,2,1.5,0.89,1.46,3.2
ORD-12009,Office Supplies,Standard,80.9,3.3,465,3,12.9,1.3,0.95,27.3
ORD-12010,Books,Same Day,66.87,2.2,39,4,2.5,0.96,1.54,4.4
ORD-12011,Apparel,Economy,146.36,0.3,656,5,14.2,1.37,1.03,51.2
ORD-12012,Toys & Games,Standard,31.99,3.2,732,6,9.5,1.03,1.62,40.0
ORD-12013,Health & Beauty,Express,37.82,0.6,434,1,2.8,1.44,1.11,14.4
ORD-12014,Electronics,Economy,575.05,6.3,965,2,9.2,1.1,1.7,81.4
ORD-12015,Sports & Outdoors,Standard,83.04,6.4,999,3,6.1,0.76,1.19,28.7
ORD-12016,Home & Kitchen,Express,197.87,9.3,647,4,4.4,1.17,1.78,26.9
ORD-12017,Office Supplies,Economy,57.22,3.3,1274,5,20.3,0.83,1.27,74.0
ORD-12018,Books,Standard,23.23,2.6,216,6,14.8,1.24,1.86,27.3
ORD-12019,Apparel,Express,130.6,0.3,240,1,1.9,0.9,1.35,6.8
ORD-12020,Toys & Games,Standard,107.83,0.9,394,2,8.5,1.31,1.94,33.5
ORD-12021,Health & Beauty,Standard,95.86,0.8,483,3,11.4,0.97,1.43,28.1
ORD-12022,Electronics,Express,601.61,1.9,453,4,3.5,1.38,0.92,13.1
ORD-12023,Sports & Outdoors,Standard,267.56,2.6,661,5,5.1,1.04,1.51,31.1
ORD-12024,Home & Kitchen,Standard,45.75,5.7,750,6,8.0,0.7,1.0,21.1
ORD-12025,Office Supplies,Express,34.54,3.3,46,1,5.1,1.11,1.59,6.5
ORD-12026,Books,Standard,45.59,0.5,928,2,13.8,0.77,1.08,33.1
ORD-12027,Apparel,Standard,114.84,0.3,1017,3,4.6,1.18,1.67,54.7
ORD-12028,Toys & Games,Express,73.67,2.1,259,4,2.6,0.84,1.16,6.8
ORD-12029,Health & Beauty,Standard,58.9,1.0,145,5,10.4,1.25,1.75,18.3
ORD-12030,Electronics,Same Day,627.17,3.5,11,6,1.1,0.91,1.24,1.5
ORD-12031,Sports & Outdoors,Economy,211.08,7.8,1416,1,23.8,1.32,1.83,160.6
ORD-12032,Home & Kitchen,Standard,213.63,2.1,412,2,7.0,0.98,1.32,20.3
ORD-12033,Office Supplies,Express,96.86,3.3,614,3,3.9,1.39,1.91,31.1
ORD-12034,Books,Economy,67.95,0.9,425,4,18.8,1.05,1.4,43.8
ORD-12035,Apparel,Standard,98.08,0.3,679,5,15.7,0.71,0.89,26.4
ORD-12036,Toys & Games,Express,39.51,3.3,207,6,5.5,1.12,1.48,11.2
ORD-12037,Health & Beauty,Economy,21.94,1.2,734,1,13.8,0.78,0.97,36.0
ORD-12038,Electronics,Standard,653.73,5.1,946,2,12.3,1.19,1.56,56.2
ORD-12039,Sports & Outdoors,Express,155.6,4.0,420,3,3.0,0.85,1.05,9.2
ORD-12040,Home & Kitchen,Standard,61.51,9.5,1124,4,6.0,1.26,1.64,64.1
ORD-12041,Office Supplies,Standard,73.18,3.3,163,5,8.9,0.92,1.13,13.1
ORD-12042,Books,Express,24.31,1.3,633,6,4.6,1.33,1.72,28.7
ORD-12043,Apparel,Standard,82.32,0.3,341,1,14.7,0.99,1.21,24.9
ORD-12044,Toys & Games,Standard,115.35,1.0,430,2,5.5,1.4,1.8,32.6
ORD-12045,Health & Beauty,Express,79.98,1.4,226,3,2.1,1.06,1.29,7.3
ORD-12046,Electronics,Standard,679.29,6.7,608,4,11.3,0.72,1.88,31.9
ORD-12047,Sports & Outdoors,Standard,99.12,9.2,697,5,14.2,1.13,1.37,41.2
ORD-12048,Home & Kitchen,Express,229.39,5.9,439,6,3.7,0.79,0.86,8.7
ORD-12049,Office Supplies,Standard,50.5,3.3,875,1,7.9,1.2,1.45,46.0
ORD-12050,Books,Same Day,46.67,1.7,31,2,1.5,0.86,0.94,2.3
ORD-12051,Apparel,Economy,66.56,0.3,876,3,17.3,1.27,1.53,85.4
ORD-12052,Toys & Games,Standard,81.19,2.2,92,4,4.5,0.93,1.02,6.7
ORD-12053,Health & Beauty,Express,42.02,1.6,174,5,5.0,1.34,1.61,11.3
ORD-12054,Electronics,Economy,705.85,2.3,1185,6,12.3,1.0,1.1,64.4
ORD-12055,Sports & Outdoors,Standard,43.64,5.4,359,1,13.2,1.41,1.69,34.6
ORD-12056,Home & Kitchen,Express,77.27,2.3,387,2,2.5,1.07,1.18,10.6
ORD-12057,Office Supplies,Economy,27.82,3.3,194,3,23.4,0.73,1.77,33.4
ORD-12058,Books,Standard,68.03,2.1,626,4,9.8,1.14,1.26,32.3
ORD-12059,Apparel,Express,50.8,0.3,600,5,4.1,0.8,1.85,18.9
ORD-12060,Toys & Games,Standard,47.03,3.4,804,6,15.6,1.21,1.34,48.2
ORD-12061,Health & Beauty,Standard,100.06,1.8,893,1,6.4,0.87,1.93,43.9
ORD-12062,Electronics,Express,731.41,3.9,193,2,1.6,1.28,1.42,7.4
ORD-12063,Sports & Outdoors,Standard,227.16,1.6,1071,3,12.2,0.94,0.91,35.1
ORD-12064,Home & Kitchen,Standard,245.15,9.7,110,4,15.1,1.35,1.5,20.7
ORD-12065,Office Supplies,Express,89.14,3.3,406,5,3.2,1.01,0.99,10.0
ORD-12066,Books,Standard,25.39,2.5,288,6,8.8,1.42,1.58,25.0
ORD-12067,Apparel,Standard,34.04,0.3,377,1,11.7,1.08,1.07,22.6
ORD-12068,Toys & Games,Express,123.87,1.1,619,2,4.8,0.74,1.66,17.5
ORD-12069,Health & Beauty,Standard,63.1,0.2,555,3,5.4,1.15,1.15,23.7
ORD-12070,Electronics,Same Day,757.97,5.5,51,4,1.9,0.81,1.74,4.3
ORD-12071,Sports & Outdoors,Economy,171.68,6.8,336,5,10.8,1.22,1.23,31.0
ORD-12072,Home & Kitchen,Standard,93.03,6.1,822,6,14.1,0.88,1.82,47.0
ORD-12073,Office Supplies,Express,66.46,3.3,354,1,2.0,1.29,1.31,12.0
ORD-12074,Books,Economy,47.75,0.4,645,2,21.9,0.95,1.9,68.5
ORD-12075,Apparel,Standard,198.28,0.3,1089,3,10.7,1.36,1.39,62.2
ORD-12076,Toys & Games,Express,89.71,2.3,567,4,3.6,1.02,0.88,12.1
ORD-12077,Health & Beauty,Economy,26.14,0.4,954,5,16.9,1.43,1.47,97.1
ORD-12078,Electronics,Standard,783.53,1.1,306,6,7.3,1.09,0.96,15.3
ORD-12079,Sports & Outdoors,Express,115.2,3.0,160,1,5.2,0.75,1.55,8.3
ORD-12080,Home & Kitchen,Standard,261.91,2.5,484,2,13.1,1.16,1.04,27.7
ORD-12081,Office Supplies,Standard,43.78,3.3,573,3,16.0,0.82,1.63,35.1
ORD-12082,Books,Express,69.11,0.8,373,4,2.7,1.23,1.12,11.3
ORD-12083,Apparel,Standard,182.52,0.3,751,5,9.7,0.89,1.71,38.3
ORD-12084,Toys & Games,Standard,55.55,3.5,840,6,12.6,1.3,1.2,45.4
ORD-12085,Health & Beauty,Express,84.18,0.6,586,1,4.3,0.96,1.79,21.1
ORD-12086,Electronics,Standard,809.09,2.7,1018,2,6.3,1.37,1.28,50.9
ORD-12087,Sports & Outdoors,Standard,59.72,8.2,1107,3,9.2,1.03,1.87,62.5
ORD-12088,Home & Kitchen,Express,109.79,9.9,179,4,1.8,1.44,1.36,7.6
ORD-12089,Office Supplies,Standard,20.1,3.3,235,5,15.0,1.1,0.85,20.5
ORD-12090,Books,Same Day,26.47,1.2,23,6,2.3,0.76,1.44,3.1
ORD-12091,Apparel,Economy,166.76,0.3,1096,1,20.4,1.17,0.93,68.1
ORD-12092,Toys & Games,Standard,21.39,1.2,502,2,11.6,0.83,1.52,27.4
ORD-12093,Health & Beauty,Express,47.22,0.8,534,3,3.1,1.24,1.01,14.2
ORD-12094,Electronics,Economy,835.65,4.3,1405,4,15.4,0.9,1.6,96.3
ORD-12095,Sports & Outdoors,Standard,243.24,4.4,769,5,8.2,1.31,1.09,35.7
ORD-12096,Home & Kitchen,Express,277.67,6.3,127,6,4.7,0.97,1.68,8.1
ORD-12097,Office Supplies,Economy,82.42,3.3,414,1,10.4,1.38,1.17,37.1
ORD-12098,Books,Standard,48.83,1.6,1036,2,4.8,1.04,1.76,52.2
ORD-12099,Apparel,Express,150.0,0.3,340,3,2.2,0.7,1.25,7.2
ORD-12100,Toys & Games,Standard,97.23,2.4,164,4,10.6,1.11,1.84,19.0
ORD-12101,Health & Beauty,Standard,105.26,1.0,253,5,13.5,0.77,1.33,20.0
ORD-12102,Electronics,Express,861.21,5.9,553,6,3.8,1.18,1.92,24.7
ORD-12103,Sports & Outdoors,Standard,187.76,9.6,431,1,7.2,0.84,1.41,20.0
ORD-12104,Home & Kitchen,Standard,125.55,2.7,520,2,10.1,1.25,0.9,24.7
ORD-12105,Office Supplies,Express,59.74,3.3,146,3,5.4,0.91,1.49,8.7
ORD-12106,Books,Standard,70.19,2.0,698,4,15.9,1.32,0.98,38.5
ORD-12107,Apparel,Standard,134.24,0.3,787,5,6.7,0.98,1.57,37.0
ORD-12108,Toys & Games,Express,63.07,3.6,359,6,2.9,1.39,1.06,11.7
ORD-12109,Health & Beauty,Standard,68.3,1.2,965,1,12.5,1.05,1.65,54.3
ORD-12110,Electronics,Same Day,137.77,1.5,43,2,0.9,0.71,1.14,2.1
ORD-12111,Sports & Outdoors,Economy,131.28,5.8,556,3,13.9,1.12,1.73,57.0
ORD-12112,Home & Kitchen,Standard,293.43,10.1,182,4,9.1,0.78,1.22,13.4
ORD-12113,Office Supplies,Express,36.06,3.3,94,5,4.2,1.19,1.81,7.6
ORD-12114,Books,Economy,27.55,2.4,865,6,8.9,0.85,1.3,47.1
ORD-12115,Apparel,Standard,118.48,0.3,449,1,5.7,1.26,1.89,32.4
ORD-12116,Toys & Games,Express,29.91,1.3,307,2,1.7,0.92,1.38,8.2
ORD-12117,Health & Beauty,Economy,31.34,1.4,1174,3,20.0,1.33,0.87,74.3
ORD-12118,Electronics,Standard,163.33,3.1,716,4,14.4,0.99,1.46,40.3
ORD-12119,Sports & Outdoors,Express,75.8,2.0,520,5,3.3,1.4,0.95,14.8
ORD-12120,Home & Kitchen,Standard,141.31,6.5,894,6,8.1,1.06,1.54,44.6
ORD-12121,Office Supplies,Standard,98.38,3.3,983,1,11.0,0.72,1.03,29.2
ORD-12122,Books,Express,49.91,2.8,113,2,4.9,1.13,1.62,8.3
ORD-12123,Apparel,Standard,102.72,0.3,111,3,4.7,0.79,1.11,7.1
ORD-12124,Toys & Games,Standard,105.75,2.5,200,4,7.6,1.2,1.7,17.8
ORD-12125,Health & Beauty,Express,89.38,1.6,326,5,2.4,0.86,1.19,8.0
ORD-12126,Electronics,Standard,189.89,4.7,378,6,13.4,1.27,1.78,34.8
